id,plan_id/id,code,name,sped_account_type,sped_parent_code,sped_nature,sped_date_start,sped_date_end
ref_1_3_01_01_07_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.30,(-) Gratificações a Administradores,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_31,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.31,(-) Royalties e Assistência Técnica - no PAÍS,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_32,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.32,(-) Royalties e Assistência Técnica - no EXTERIOR,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_33,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.33,"(-) Assistência Médica, Odontológica e Farmacêutica a Empregados",A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_34,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.34,(-) Pesquisas Científicas e Tecnológicas,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_35,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.35,(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_36,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.36,(-) Despesas com Energia Elétrica,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_37,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.37,(-) Despesas com Água e Esgoto,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_38,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.38,(-) Despesas com Telefone e Internet,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_39,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.39,(-) Despesas com Correios e Malotes,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_40,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.40,(-) Despesas com Seguros,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_41,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.41,(-) Benefícios Previdenciários a Empregados,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_42,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.42,(-) Fundo de Aposentadora Individual - FAPI,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_43,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.43,(-) Planos de Poupança e Investimento - PAIT,A,3.01.01.07.01,4,2015-01-01,
ref_1_3_01_01_07_01_44,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.07.01.44,(-) Pesquisa e Desenvolvimento Abrangidas no Programa Rota 2030,A,3.01.01.07.01,4,2019-01-01,
ref_1_3_01_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09,OUTRAS DESPESAS OPERACIONAIS,S,3.01.01,4,2015-01-01,
ref_1_3_01_01_09_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01,OUTRAS DESPESAS OPERACIONAIS DAS ATIVIDADES EM GERAL,S,3.01.01.09,4,2015-01-01,
ref_1_3_01_01_09_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.01,(-) Variações Cambiais Passivas,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.02,"(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade",A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.03,(-) Perdas em Operações Day-Trade,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.04,(-) Despesas de Juros sobre o Capital Próprio,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.05,(-) Despesas de Remuneração de Debêntures,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.06,(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.07,(-) Despesas Financeiras Relativas a Arrendamento,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.08,(-) Outras Despesas Financeiras,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.09,(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.10,(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.11,(-) Perdas em Operações Realizadas no Exterior,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.12,(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment),A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_13,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.13,(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_14,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.14,(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_15,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.15,(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_16,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.16,(-) Encargos de Depreciação de Bens Objeto de Arrendamento,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_17,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.17,(-) Encargos de Amortização de Mais -Valia,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_18,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.18,(-) Aluguéis de Bens Imóveis- Locador Parte Relacionada,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_19,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.19,(-) Aluguéis de Bens Imóveis Locador Parte Não Relacionada,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.20,(-) Despesas com Empréstimos de Valores Mobiliários,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_21,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.21,(-) Despesas com Corretagem e Emolumentos,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_22,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.22,(-) Despesas com Deságio na Cessão de Títulos,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_23,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.23,(-) Despesas Incorridas em Operações de Mútuo – Parte Relacionada,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_24,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.24,(-) Despesas Incorridas em Operações de Mútuo – Parte Não Relacionada,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_25,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.25,(-) Despesas Incorridas em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_26,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.26,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros para Negociação - Não Hedge - Valor Justo pelo Resultado,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_27,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.27,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_28,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.28,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge de Valor Justo,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_29,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.29,(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros de Hedge - Reclassificação de Ajustes de Avaliação Patrimonial,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_30,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.30,(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_31,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.31,(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_32,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.32,(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_33,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.33,(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_34,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.34,(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_35,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.35,(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_36,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.36,(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com Participação Societária,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_37,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.37,(-) Perda de Ajuste a Valor Justo - Aquisição de Participação Societária em Estágios,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_38,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.38,(-) Perda de Ajuste a Valor Justo - Decorrente de Permuta de Ativos ou Passivos,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_39,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.39,(-) Perda de Ajuste a Valor Justo - Outras Operações,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_09_01_99,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.09.01.99,(-) Outras Despesas Operacionais,A,3.01.01.09.01,4,2015-01-01,
ref_1_3_01_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11,"OUTRAS RECEITAS, OUTRAS DESPESAS E RESULTADO DE OPERAÇÕES DESCONTINUADAS",S,3.01.01,4,2015-01-01,
ref_1_3_01_01_11_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01,"OUTRAS RECEITAS, OUTRAS DESPESAS E RESULTADO DE OPERAÇÕES DESCONTINUADAS DAS ATIVIDADES EM GERAL",S,3.01.01.11,4,2015-01-01,
ref_1_3_01_01_11_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.01,Receitas na Alienação de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo,A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_01_11_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.02,"Receitas de Alienações de Bens e Direitos do Ativo Não Circulante Investimentos, Imobilizado e Intangível",A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_01_11_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.03,Ganhos de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido,A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_01_11_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.04,(-) Valor Contábil de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo Alienadas,A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_01_11_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.05,"(-) Valor Contábil dos Bens e Direitos do Ativo Não Circulante Investimentos, Intangível e Imobilizado Alienados",A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_01_11_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.06,(-) Perdas de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido,A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_01_11_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.07,Receitas de Operações Descontinuadas,A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_01_11_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.01.11.01.08,(-) Despesas de Operações Descontinuadas,A,3.01.01.11.01,4,2015-01-01,
ref_1_3_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05,PARTICIPAÇÕES,S,3.01,4,2015-01-01,
ref_1_3_01_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01,PARTICIPAÇÕES NOS LUCROS,S,3.01.05,4,2015-01-01,
ref_1_3_01_05_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.01,PARTICIPAÇÕES DE EMPREGADOS,S,3.01.05.01,4,2015-01-01,
ref_1_3_01_05_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.01.01,(-) Participações de Empregados,A,3.01.05.01.01,4,2015-01-01,
ref_1_3_01_05_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.01.02,(-) Contribuições para Assistência ou Previdência de Empregados,A,3.01.05.01.01,4,2015-01-01,
ref_1_3_01_05_01_01_98,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.01.98,(-) Outras Participações de Empregados,A,3.01.05.01.01,4,2015-01-01,
ref_1_3_01_05_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.03,OUTRAS PARTICIPAÇÕES,S,3.01.05.01,4,2015-01-01,
ref_1_3_01_05_01_03_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.03.01,(-) Participações de Administradores e Partes Beneficiárias,A,3.01.05.01.03,4,2015-01-01,
ref_1_3_01_05_01_03_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.03.02,(-) Participações de Debêntures,A,3.01.05.01.03,4,2015-01-01,
ref_1_3_01_05_01_03_98,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.01.05.01.03.98,(-) Outras Participações,A,3.01.05.01.03,4,2015-01-01,
ref_1_3_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02,PROVISÃO PARA CSLL E IRPJ,S,3,4,2015-01-01,
ref_1_3_02_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02.01,PROVISÃO PARA CSLL E IRPJ,S,3.02,4,2015-01-01,
ref_1_3_02_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02.01.01,PROVISÃO PARA CSLL E IRPJ,S,3.02.01,4,2015-01-01,
ref_1_3_02_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02.01.01.01,PROVISÃO PARA CSLL E IRPJ,S,3.02.01.01,4,2015-01-01,
ref_1_3_02_01_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02.01.01.01.01,(-) Provisão para Contribuição Social sobre o Lucro Líquido (Atividade Geral),A,3.02.01.01.01,4,2015-01-01,
ref_1_3_02_01_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02.01.01.01.02,(-) Provisão para Imposto de Renda - Pessoa Jurídica (Atividade Geral e Rural),A,3.02.01.01.01,4,2015-01-01,
ref_1_3_02_01_01_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02.01.01.01.11,(-) Provisão para Contribuição Social sobre o Lucro Líquido - Lucros Diferidos (Atividade Geral),A,3.02.01.01.01,4,2015-01-01,
ref_1_3_02_01_01_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.02.01.01.01.12,(-) Provisão para Imposto de Renda - Pessoa Jurídica - Lucros Diferidos (Atividade Geral e Rural),A,3.02.01.01.01,4,2015-01-01,
ref_1_3_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11,RESULTADO LÍQUIDO DO PERÍODO ANTES DO IRPJ E DA CSLL - ATIVIDADE RURAL,S,3,4,2015-01-01,
ref_1_3_11_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01,RESULTADO OPERACIONAL DA ATIVIDADE RURAL,S,3.11,4,2015-01-01,
ref_1_3_11_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01,RECEITA OPERACIONAL LÍQUIDA DA ATIVIDADE RURAL,S,3.11.01,4,2015-01-01,
ref_1_3_11_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.01,RECEITA BRUTA DA ATIVIDADE RURAL,S,3.11.01.01,4,2015-01-01,
ref_1_3_11_01_01_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.01.01,Receita da Atividade Rural - Exportação Direta,A,3.11.01.01.01,4,2015-01-01,
ref_1_3_11_01_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.01.02,Receita da Atividade Rural - Venda a Comercial Exportadora com Fim Específico de Exportação,A,3.11.01.01.01,4,2015-01-01,
ref_1_3_11_01_01_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.01.03,Receita da Atividade Rural - Mercado Interno,A,3.11.01.01.01,4,2015-01-01,
ref_1_3_11_01_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02,DEDUÇÕES DA RECEITA BRUTA,S,3.11.01.01,4,2015-01-01,
ref_1_3_11_01_01_02_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.01,(-) Vendas Canceladas e Devoluções de Vendas,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_01_02_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.02,(-) Descontos Incondicionais e Abatimentos,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_01_02_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.03,(-) ICMS,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_01_02_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.04,(-) Cofins Sobre Receita Bruta,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_01_02_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.05,(-) PIS/Pasep Sobre Receita Bruta,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_01_02_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.06,(-) ISS,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_01_02_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.09,(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_01_02_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.01.02.10,(-) Ajuste a Valor Presente sobre Receita Bruta,A,3.11.01.01.02,4,2015-01-01,
ref_1_3_11_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.03,CUSTO DOS BENS E PRODUTOS,S,3.11.01,4,2015-01-01,
ref_1_3_11_01_03_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.03.01,CUSTO DOS BENS E PRODUTOS VENDIDOS DA ATIVIDADE RURAL,S,3.11.01.03,4,2015-01-01,
ref_1_3_11_01_03_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.03.01.01,(-) Custo dos Bens e Produtos Vendidos da Atividade Rural,A,3.11.01.03.01,4,2015-01-01,
ref_1_3_11_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05,OUTRAS RECEITAS OPERACIONAIS,S,3.11.01,4,2015-01-01,
ref_1_3_11_01_05_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01,OUTRAS RECEITAS OPERACIONAIS DA ATIVIDADE RURAL,S,3.11.01.05,4,2015-01-01,
ref_1_3_11_01_05_01_01,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.01,Variações Cambiais Ativas,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_02,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.02,"Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade",A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_03,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.03,Ganhos em Operações Day-Trade,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_04,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.04,Receitas de Juros sobre o Capital Próprio,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_05,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.05,Outras Receitas Financeiras,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_06,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.06,Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_07,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.07,Resultados Positivos em SCP Avaliadas pelo Método de Equivalência Patrimonial,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_08,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.08,Rendimentos e Ganhos de Capital Auferidos no Exterior,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_09,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.09,Reversão das Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment),A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_10,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.10,Reversão dos Saldos das Provisões,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_11,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.11,Prêmios Recebidos na Emissão de Debêntures,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_12,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.12,Doações e Subvenções para Custeio ou Operações,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_13,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.13,Receitas de Reclassificação de Ajustes de Avaliação Patrimonial,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_14,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.14,Receitas de Reclassificação de Ajustes de Avaliação Patrimonial - Reflexo,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_16,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.16,Receitas Financeiras Decorrentes de Ajustes ao Valor Presente,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_17,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.17,Ganho Por Compra Vantajosa em Investimentos,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_18,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.18,Amortização de Menos-Valia,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_19,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.19,Receita de Aluguel de Bens Imóveis - Atividade Não Principal,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_20,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.20,Receita de Aluguel de Bens Móveis - Atividade Não Principal,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_21,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.21,Créditos Presumidos de IPI,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_22,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.22,Créditos Presumidos de PIS/COFINS,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_23,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.23,Outros Créditos Fiscais Presumidos,A,3.11.01.05.01,4,2015-01-01,
ref_1_3_11_01_05_01_24,l10n_br_account_mapping_sped_lucro_real.plan_referencial_1,3.11.01.05.01.24,Multas e Outras Vantagens Recebidas,A,3.11.01.05.01,4,2015-01-01,
