id,codigo,nome,dt_inicio,dt_fim
agente_caus_305004700,305004700,"Composto orgânico halogenado (tricloretileno, percloretileno, cloreto de metilo, substâncias refrigerantes)",2014-01-01,
agente_caus_305004750,305004750,"Composto aromático (benzol, toluol, xilol, anilina, etc.)",2014-01-01,
agente_caus_305004900,305004900,"Substância química, NIC",2014-01-01,
agente_caus_305008500,305008500,Água (usar quando o estado líquido contribuir preponderantemente para a ocorrência),2014-01-01,
agente_caus_305008900,305008900,"Líquido, NIC",2014-01-01,
agente_caus_305020000,305020000,Partículas não identificadas,2014-01-01,
agente_caus_305024100,305024100,"Pele, crina, pelo, lã (em bruto) - produto animal",2014-01-01,
agente_caus_305024300,305024300,Pena - produto animal,2014-01-01,
agente_caus_305024500,305024500,Couro cru ou curtido - produto animal,2014-01-01,
agente_caus_305024700,305024700,Osso - produto animal,2014-01-01,
agente_caus_305024900,305024900,"Produto animal, NIC",2014-01-01,
agente_caus_305028000,305028000,"Madeira (toro, madeira serrada, pranchão, poste, barrote, ripa e produto de madeira)",2014-01-01,
agente_caus_305032000,305032000,"Produto mineral metálico - produto de mineração em bruto ou beneficiado, como minério e concentrado de minério",2014-01-01,
agente_caus_305032500,305032500,"Metal (inclui liga ferrosa e não ferrosa, tubo, placa, perfil, trilho, vergalhão, arame, porca, rebite, prego, etc., metal fundido, lingote e sucata de fundição, exceto minério)",2014-01-01,
agente_caus_305036000,305036000,"Produto mineral não metálico - produto de mineração, escavação, desbarrancamento, etc., como detrito, argila, areia, cascalho, pedra, etc.",2014-01-01,
agente_caus_305040100,305040100,"Petróleo bruto, bruto reduzido",2014-01-01,
agente_caus_305040150,305040150,"Asfalto, alcatrão, piche",2014-01-01,
agente_caus_305040200,305040200,Óleo combustível,2014-01-01,
agente_caus_305040250,305040250,"Parafina, óleo lubrificante e de corte, graxas",2014-01-01,
agente_caus_305040300,305040300,"Gasóleo, óleo diesel",2014-01-01,
agente_caus_305040350,305040350,Querosene,2014-01-01,
agente_caus_305040400,305040400,"Nafta e solvente de nafta (éter de petróleo, álcool mineral, solvente aromático, etc.)",2014-01-01,
agente_caus_305040450,305040450,Gasolina (exceto quando a ocorrência for causada preponderantemente por composto de chumbo),2014-01-01,
agente_caus_305040500,305040500,"Hidrocarboneto gasoso (inclui gás liquefeito, gás encanado de nafta, gás natural)",2014-01-01,
agente_caus_305040600,305040600,Carvão,2014-01-01,
agente_caus_305040650,305040650,Coque,2014-01-01,
agente_caus_305040700,305040700,Gás encanado de carvão,2014-01-01,
agente_caus_305040900,305040900,"Produto de petróleo e de carvão, NIC",2014-01-01,
agente_caus_305044000,305044000,"Vidraria, fibra de vidro, lâmina, etc., exceto frasco, garrafa",2014-01-01,
agente_caus_305048000,305048000,Cerâmica,2014-01-01,
agente_caus_305048300,305048300,Tijolo e telha - cerâmica,2014-01-01,
agente_caus_305048400,305048400,"Louça de mesa e outros utensílios (de porcelana, barro, etc.) - cerâmica",2014-01-01,
agente_caus_305048500,305048500,"Tubo, manilha - cerâmica",2014-01-01,
agente_caus_305048600,305048600,"Revestimento cerâmico (azulejo, mosaico, etc.) - cerâmica",2014-01-01,
agente_caus_305048700,305048700,"Louca sanitária (pia, vaso sanitário, etc.) - cerâmica",2014-01-01,
agente_caus_305048900,305048900,"Cerâmica, NIC",2014-01-01,
agente_caus_305052000,305052000,"Têxteis (inclui fibras animais após o primeiro desengorduramento e limpeza, fibras vegetais e sintéticas (exceto vidro), fio, linha, tecido, passamanaria, feltro e produtos têxteis em geral)",2014-01-01,
agente_caus_305056000,305056000,"Plástico (inclui pó, folha, trefilado, barra, perfil, etc.; não inclui produto a ser usado na fabricação de plástico)",2014-01-01,
