id,codigo,nome,dt_inicio,dt_fim
proc_diag_0133,0133,Ácido tricloroacético,2014-01-01,
proc_diag_0134,0134,Ácido trifluoroacético,2014-01-01,
proc_diag_0135,0135,Ácido úrico,2014-01-01,
proc_diag_0136,0136,Ácido valproico,2014-01-01,
proc_diag_0137,0137,Ácido vanilmandélico (VMA),2014-01-01,
proc_diag_0138,0138,Ácido ß-hidroxietoxi acético,2014-01-01,
proc_diag_1400,1400,Ácidos biliares,2014-01-01,
proc_diag_0139,0139,Ácidos graxos livres,2014-01-01,
proc_diag_0140,0140,Ácidos orgânicos (perfil quantitativo),2014-01-01,
proc_diag_0141,0141,Acilcarnitinas (perfil qualitativo),2014-01-01,
proc_diag_1401,1401,Acilcarnitinas (perfil quantitativo),2014-01-01,
proc_diag_0142,0142,Actinobacillus (pesquisa),2014-01-01,
proc_diag_0143,0143,Actinomadura (pesquisa),2014-01-01,
proc_diag_0144,0144,Actinomyces (pesquisa),2014-01-01,
proc_diag_0145,0145,Adenilatoquinase,2014-01-01,
proc_diag_0146,0146,Adenovírus - IgG,2014-01-01,
proc_diag_0147,0147,Adenovírus - IgM,2014-01-01,
proc_diag_0148,0148,"Adrenocorticotrófico, hormônio (ACTH)",2014-01-01,
proc_diag_0149,0149,Adutos de DNA (pesquisa),2014-01-01,
proc_diag_0150,0150,Adutos de proteínas (pesquisa),2014-01-01,
proc_diag_0151,0151,Aflatoxinas (pesquisa),2014-01-01,
proc_diag_0152,0152,Agente da doença crônica emaciante (pesquisa),2014-01-01,
proc_diag_0153,0153,Agente da doença de Creutzfeldt-Jakob esporádica (pesquisa),2014-01-01,
proc_diag_0154,0154,Agente da doença de Creutzfeldt-Jakob familiar (pesquisa),2014-01-01,
proc_diag_0155,0155,Agente da doença de Creutzfeldt-Jakob iatrogênica (pesquisa),2014-01-01,
proc_diag_0156,0156,Agente da doença de Creutzfeldt-Jakob variante (pesquisa),2014-01-01,
proc_diag_0157,0157,Agente da encefalopatia espongiforme bovina (BSE) (pesquisa),2014-01-01,
proc_diag_0158,0158,Agente da encefalopatia espongiforme bovina tipo-H (pesquisa),2014-01-01,
proc_diag_0159,0159,Agente da encefalopatia espongiforme em ungulados exóticos (pesquisa),2014-01-01,
proc_diag_0160,0160,Agente da encefalopatia espongiforme felina (pesquisa),2014-01-01,
proc_diag_0161,0161,Agente da insônia fatal esporádica (pesquisa),2014-01-01,
proc_diag_0162,0162,Agente da insônia fatal familiar de Gerstmann-Sträussler-Scheinker (pesquisa),2014-01-01,
proc_diag_0163,0163,Agente da Kuru (pesquisa),2014-01-01,
proc_diag_0164,0164,Agente da prionopatia variante protease-resistente (pesquisa),2014-01-01,
proc_diag_0165,0165,Agente do tremor epizoótico (scrapie disease) (pesquisa),2014-01-01,
proc_diag_0166,0166,Agente do tremor epizoótico (scrapie disease) atípico (pesquisa),2014-01-01,
proc_diag_0167,0167,Ajellomyces (pesquisa),2014-01-01,
proc_diag_0168,0168,Albumina,2014-01-01,
proc_diag_0169,0169,Albumina S-metilcisteína,2014-01-01,
proc_diag_0170,0170,Alcaligenes (pesquisa),2014-01-01,
proc_diag_0171,0171,Alcaptonúria,2014-01-01,
proc_diag_0172,0172,Aldolase,2014-01-01,
proc_diag_0173,0173,Aldosterona,2014-01-01,
proc_diag_0174,0174,Alérgenos - Perfil antigênico (painel C/36 antígenos),2014-01-01,
proc_diag_0176,0176,"Alfa-1-antitripsina, dosagem no soro",2014-01-01,
proc_diag_0177,0177,Alfa-1-glicoproteína ácida,2014-01-01,
proc_diag_0175,0175,Alfa-1-microglobulina na urina,2014-01-01,
proc_diag_0178,0178,"Alfa-2-antiplasmina, teste funcional",2014-01-01,
proc_diag_0179,0179,Alfa-2-macroglobulina,2014-01-01,
proc_diag_0180,0180,Alfa-amilase,2014-01-01,
proc_diag_0181,0181,Alfa-fetoproteína,2014-01-01,
proc_diag_0182,0182,Alfa-hexaclorociclo-hexano,2014-01-01,
proc_diag_0183,0183,Alumínio plasmático,2014-01-01,
proc_diag_0184,0184,Alumínio urinário,2014-01-01,
proc_diag_0185,0185,Amebíase - IgG,2014-01-01,
