id,processo,nr_inscricao,dt_inicio,dt_fim
proc_fap_1711280026573011,1711280026573011,84683481005721,2018-01-01,
proc_fap_1711270026574011,1711270026574011,61079117000440,2018-01-01,
proc_fap_1711220026575011,1711220026575011,02707116000190,2018-01-01,
proc_fap_1711280026576011,1711280026576011,84683481009719,2018-01-01,
proc_fap_1711280026577011,1711280026577011,84683481010725,2018-01-01,
proc_fap_1711220026578011,1711220026578011,02707116000271,2018-01-01,
proc_fap_1711280026579011,1711280026579011,84683481011535,2018-01-01,
proc_fap_1711280026580011,1711280026580011,84683481011616,2018-01-01,
proc_fap_1711280026581011,1711280026581011,07170938001685,2018-01-01,
proc_fap_1711280026582011,1711280026582011,07170938001766,2018-01-01,
proc_fap_1711280026583011,1711280026583011,07170938001847,2018-01-01,
proc_fap_1711280026584011,1711280026584011,07170938001928,2018-01-01,
proc_fap_1711280026585011,1711280026585011,07170938014078,2018-01-01,
proc_fap_1711130026586011,1711130026586011,08162032000871,2018-01-01,
proc_fap_1711130026587011,1711130026587011,08162032001096,2018-01-01,
proc_fap_1711130026588011,1711130026588011,21246699000144,2018-01-01,
proc_fap_1711140026589011,1711140026589011,21246699000225,2018-01-01,
proc_fap_1711130026590011,1711130026590011,21246699003402,2018-01-01,
proc_fap_1711130026591011,1711130026591011,21246699003593,2018-01-01,
proc_fap_1711140024061041,1711140024061041,00220057000104,2018-01-01,
proc_fap_1711130026592011,1711130026592011,05510654000421,2018-01-01,
proc_fap_1711280026594011,1711280026594011,29655537000171,2018-01-01,
proc_fap_1711280026595011,1711280026595011,89674782001200,2018-01-01,
proc_fap_1711280026596011,1711280026596011,33197161000176,2018-01-01,
proc_fap_1711280026597011,1711280026597011,39278221000161,2018-01-01,
proc_fap_1711130026593021,1711130026593021,00519577000104,2018-01-01,
proc_fap_1711280026598011,1711280026598011,28726669000184,2018-01-01,
proc_fap_1711280026599011,1711280026599011,33554114000132,2018-01-01,
proc_fap_1711280026600011,1711280026600011,30774038000182,2018-01-01,
proc_fap_1711280026601011,1711280026601011,10880989000129,2018-01-01,
proc_fap_1711280026602011,1711280026602011,29850260000219,2018-01-01,
proc_fap_1711270026603011,1711270026603011,89674782000158,2018-01-01,
proc_fap_1711270026604011,1711270026604011,42416651002312,2018-01-01,
proc_fap_1711290026605021,1711290026605021,42416651001421,2018-01-01,
proc_fap_1711290026606011,1711290026606011,28509164000168,2018-01-01,
proc_fap_1711290026607011,1711290026607011,05808792001030,2018-01-01,
proc_fap_1711290026609011,1711290026609011,03239470002225,2018-01-01,
proc_fap_1711060026611011,1711060026611011,01166372000155,2018-01-01,
proc_fap_1711290026614011,1711290026614011,05810004000159,2018-01-01,
proc_fap_1711290026615011,1711290026615011,61099834001677,2018-01-01,
proc_fap_1711290026616011,1711290026616011,61099834002720,2018-01-01,
proc_fap_1711200026617011,1711200026617011,60746948000970,2018-01-01,
proc_fap_1711290026618011,1711290026618011,61099834003700,2018-01-01,
proc_fap_1711200026620011,1711200026620011,60746948002085,2018-01-01,
proc_fap_1711290026621011,1711290026621011,07380119000267,2018-01-01,
proc_fap_1711290026622011,1711290026622011,61099834007950,2018-01-01,
proc_fap_1711200026623011,1711200026623011,60746948002751,2018-01-01,
proc_fap_1711200026624011,1711200026624011,60746948003561,2018-01-01,
proc_fap_1711290026626011,1711290026626011,61099834008337,2018-01-01,
proc_fap_1711200026627011,1711200026627011,60746948004967,2018-01-01,
proc_fap_1711270026628011,1711270026628011,60851615000153,2018-01-01,
proc_fap_1711210026630011,1711210026630011,60746948007125,2018-01-01,
proc_fap_1711290026631011,1711290026631011,61099834009066,2018-01-01,
proc_fap_1711290026629011,1711290026629011,54929021000115,2018-01-01,
proc_fap_1711200026632011,1711200026632011,60746948007397,2018-01-01,
proc_fap_1711230026634011,1711230026634011,50844182000236,2018-01-01,
proc_fap_1711200026635011,1711200026635011,60746948008440,2018-01-01,
proc_fap_1711280026636011,1711280026636011,33000167113143,2018-01-01,
proc_fap_1711200026638011,1711200026638011,60746948008792,2018-01-01,
proc_fap_1711290026639011,1711290026639011,61099834011630,2018-01-01,
proc_fap_1711070026637021,1711070026637021,78876950000171,2018-01-01,
proc_fap_1711270025877021,1711270025877021,33042730001771,2018-01-01,
proc_fap_1711290026641011,1711290026641011,00360305016450,2018-01-01,
proc_fap_1711200026642011,1711200026642011,60746948010002,2018-01-01,
proc_fap_1711290026643011,1711290026643011,61099834011982,2018-01-01,
proc_fap_1711170026640011,1711170026640011,04341874000163,2018-01-01,
proc_fap_1711240026644011,1711240026644011,00146889000624,2018-01-01,
proc_fap_1711290026645011,1711290026645011,11413930000193,2018-01-01,
proc_fap_1711200026646011,1711200026646011,60746948010185,2018-01-01,
proc_fap_1711290026647011,1711290026647011,61099834018138,2018-01-01,
proc_fap_1711200026648011,1711200026648011,60746948010266,2018-01-01,
proc_fap_1711130026649011,1711130026649011,78876950000252,2018-01-01,
proc_fap_1711290026650011,1711290026650011,00360305062053,2018-01-01,
proc_fap_1711290026651011,1711290026651011,03777341001804,2018-01-01,
proc_fap_1711200026652011,1711200026652011,60746948010428,2018-01-01,
proc_fap_1711200026653011,1711200026653011,60746948011076,2018-01-01,
proc_fap_1711290026654011,1711290026654011,61099834018995,2018-01-01,
proc_fap_1711290026656011,1711290026656011,61099834023808,2018-01-01,
proc_fap_1711160026657011,1711160026657011,78876950001224,2018-01-01,
proc_fap_1711280026658011,1711280026658011,02333707000145,2018-01-01,
proc_fap_1711290026659011,1711290026659011,20938292000115,2018-01-01,
proc_fap_1711160026660011,1711160026660011,78876950003430,2018-01-01,
proc_fap_1711290026661011,1711290026661011,00360305525843,2018-01-01,
proc_fap_1711290026662011,1711290026662011,81315426000136,2018-01-01,
proc_fap_1711290026664011,1711290026664011,61099834029768,2018-01-01,
proc_fap_1711250026666011,1711250026666011,09296295002537,2018-01-01,
proc_fap_1711290026667011,1711290026667011,03777341001995,2018-01-01,
proc_fap_1711220026668011,1711220026668011,42591651020683,2018-01-01,
proc_fap_1711290026669011,1711290026669011,61099834033366,2018-01-01,
proc_fap_1711250026670011,1711250026670011,09296295002618,2018-01-01,
proc_fap_1711280026671011,1711280026671011,02333707003322,2018-01-01,
proc_fap_1711290026672011,1711290026672011,00360305506032,2018-01-01,
proc_fap_1711250026675011,1711250026675011,09296295002707,2018-01-01,
proc_fap_1711290026674011,1711290026674011,03777341003343,2018-01-01,
proc_fap_1711220026676011,1711220026676011,42591651085203,2018-01-01,
proc_fap_1711280026677011,1711280026677011,02333707003675,2018-01-01,
proc_fap_1711250026678011,1711250026678011,09296295002880,2018-01-01,
proc_fap_1711090026680011,1711090026680011,75315333005500,2018-01-01,
proc_fap_1711290026681011,1711290026681011,61099834033870,2018-01-01,
proc_fap_1711290026679011,1711290026679011,03777341003696,2018-01-01,
proc_fap_1711280026683011,1711280026683011,02333707004051,2018-01-01,
proc_fap_1711250026684011,1711250026684011,09296295002960,2018-01-01,
proc_fap_1711160026686011,1711160026686011,59104513000195,2018-01-01,
proc_fap_1711210026687011,1711210026687011,42591651172513,2018-01-01,
proc_fap_1711290026682021,1711290026682021,84683481014550,2018-01-01,
proc_fap_1711280026688011,1711280026688011,45211877000160,2018-01-01,
proc_fap_1711290026689011,1711290026689011,05342105000142,2018-01-01,
proc_fap_1711280026690011,1711280026690011,84496066000708,2018-01-01,
proc_fap_1711200026691011,1711200026691011,60746948011157,2018-01-01,
proc_fap_1711280026692011,1711280026692011,02333707004485,2018-01-01,
proc_fap_1711280026693011,1711280026693011,00429911000139,2018-01-01,
proc_fap_1711290026665021,1711290026665021,47063128000168,2018-01-01,
proc_fap_1711240026696011,1711240026696011,42591651032509,2018-01-01,
proc_fap_1711290026697011,1711290026697011,54625819003784,2018-01-01,
proc_fap_1711250026698011,1711250026698011,09296295003002,2018-01-01,
proc_fap_1711200026699011,1711200026699011,60746948011408,2018-01-01,
proc_fap_1711290026700011,1711290026700011,61099834038406,2018-01-01,
proc_fap_1711280026701011,1711280026701011,02333707005295,2018-01-01,
proc_fap_1711240026702011,1711240026702011,42591651092595,2018-01-01,
proc_fap_1711200026703011,1711200026703011,60746948011904,2018-01-01,
proc_fap_1711250026704011,1711250026704011,09296295003266,2018-01-01,
proc_fap_1711280026705011,1711280026705011,02333707004990,2018-01-01,
proc_fap_1711200026706011,1711200026706011,60746948012552,2018-01-01,
proc_fap_1711280026707011,1711280026707011,02333707004728,2018-01-01,
proc_fap_1711250026709011,1711250026709011,09296295003347,2018-01-01,
proc_fap_1711290026710011,1711290026710011,61099834044481,2018-01-01,
proc_fap_1711200026711011,1711200026711011,60746948012986,2018-01-01,
proc_fap_1711240026712011,1711240026712011,42591651036091,2018-01-01,
proc_fap_1711290026708011,1711290026708011,03777341006873,2018-01-01,
proc_fap_1711290026713011,1711290026713011,84683481019943,2018-01-01,
proc_fap_1711230026715011,1711230026715011,42591651090541,2018-01-01,
proc_fap_1711250026716011,1711250026716011,09296295003428,2018-01-01,
proc_fap_1711290026714011,1711290026714011,97837181001895,2018-01-01,
proc_fap_1711210026717011,1711210026717011,60746948013010,2018-01-01,
proc_fap_1711160026718011,1711160026718011,43776491000170,2018-01-01,
proc_fap_1711170026719011,1711170026719011,61198164000160,2018-01-01,
proc_fap_1711290026720011,1711290026720011,61099834050708,2018-01-01,
proc_fap_1711250026721011,1711250026721011,09296295003509,2018-01-01,
proc_fap_1711290026723011,1711290026723011,00360305138211,2018-01-01,
proc_fap_1711160026724011,1711160026724011,43776491000684,2018-01-01,
proc_fap_1711240026726011,1711240026726011,42591651036172,2018-01-01,
proc_fap_1711100026725011,1711100026725011,51466860002957,2018-01-01,
proc_fap_1711250026727011,1711250026727011,09296295003690,2018-01-01,
proc_fap_1711200026729011,1711200026729011,60746948016620,2018-01-01,
proc_fap_1711160026730011,1711160026730011,43776491000765,2018-01-01,
proc_fap_1711290026731011,1711290026731011,16627705000173,2018-01-01,
proc_fap_1711230026732011,1711230026732011,42591651155937,2018-01-01,
proc_fap_1711200026733011,1711200026733011,60746948019484,2018-01-01,
proc_fap_1711290026734011,1711290026734011,61099834065306,2018-01-01,
proc_fap_1711250026735011,1711250026735011,09296295003770,2018-01-01,
proc_fap_1711140026736011,1711140026736011,61438248002509,2018-01-01,
proc_fap_1711160026737011,1711160026737011,43776491004248,2018-01-01,
proc_fap_1711160026738011,1711160026738011,61198164000240,2018-01-01,
proc_fap_1711280026315021,1711280026315021,57559387000138,2018-01-01,
proc_fap_1711200026739011,1711200026739011,60746948019646,2018-01-01,
proc_fap_1711290026741011,1711290026741011,00360305426780,2018-01-01,
proc_fap_1711160026742011,1711160026742011,43776491004833,2018-01-01,
proc_fap_1711200026743011,1711200026743011,60746948021896,2018-01-01,
proc_fap_1711240026744011,1711240026744011,42591651036334,2018-01-01,
proc_fap_1711160026745011,1711160026745011,43776491007344,2018-01-01,
proc_fap_1711250026746011,1711250026746011,09296295003851,2018-01-01,
proc_fap_1711170026747011,1711170026747011,61198164000321,2018-01-01,
proc_fap_1711290026748011,1711290026748011,56139041000118,2018-01-01,
proc_fap_1711290026749011,1711290026749011,61099834018723,2018-01-01,
proc_fap_1711240026750011,1711240026750011,42591651155694,2018-01-01,
proc_fap_1711080026751011,1711080026751011,61438248000123,2018-01-01,
proc_fap_1711090026752011,1711090026752011,11173911000137,2018-01-01,
proc_fap_1711240026753011,1711240026753011,42591651038620,2018-01-01,
proc_fap_1711250026755011,1711250026755011,09296295003932,2018-01-01,
proc_fap_1711160026756011,1711160026756011,61198164000402,2018-01-01,
proc_fap_1711250026757011,1711250026757011,60746948022434,2018-01-01,
proc_fap_1711230026759011,1711230026759011,42591651155422,2018-01-01,
proc_fap_1711250026760011,1711250026760011,09296295004076,2018-01-01,
proc_fap_1711290026758011,1711290026758011,97837181002190,2018-01-01,
proc_fap_1711170026761011,1711170026761011,61198164000593,2018-01-01,
proc_fap_1711240026762011,1711240026762011,42591651039511,2018-01-01,
proc_fap_1711290026763011,1711290026763011,61099834023131,2018-01-01,
proc_fap_1711290026764011,1711290026764011,84683481020798,2018-01-01,
proc_fap_1711210026765011,1711210026765011,60746948023082,2018-01-01,
proc_fap_1711290026766011,1711290026766011,08979535000168,2018-01-01,
proc_fap_1711250026767011,1711250026767011,09296295004157,2018-01-01,
proc_fap_1711170026768011,1711170026768011,61198164000674,2018-01-01,
proc_fap_1711240026769011,1711240026769011,42591651155180,2018-01-01,
proc_fap_1711200026770011,1711200026770011,60746948023325,2018-01-01,
proc_fap_1711250026771011,1711250026771011,09296295004408,2018-01-01,
proc_fap_1711170026772011,1711170026772011,61198164000755,2018-01-01,
proc_fap_1711250026773011,1711250026773011,42591651040013,2018-01-01,
proc_fap_1711250026774011,1711250026774011,09296295004580,2018-01-01,
proc_fap_1711200026775011,1711200026775011,60746948024488,2018-01-01,
proc_fap_1711090026776011,1711090026776011,01615814000101,2018-01-01,
proc_fap_1711240026777011,1711240026777011,42591651041338,2018-01-01,
proc_fap_1711200026778011,1711200026778011,60746948024569,2018-01-01,
proc_fap_1711250026779011,1711250026779011,09296295004661,2018-01-01,
proc_fap_1711280026780011,1711280026780011,01410577000134,2018-01-01,
proc_fap_1711240026781011,1711240026781011,42591651154965,2018-01-01,
proc_fap_1711290026782011,1711290026782011,56139041000380,2018-01-01,
proc_fap_1711250026783011,1711250026783011,09296295004904,2018-01-01,
proc_fap_1711290026784011,1711290026784011,11197308000357,2018-01-01,
proc_fap_1711170026785011,1711170026785011,61198164000836,2018-01-01,
proc_fap_1711090026786011,1711090026786011,01615814002813,2018-01-01,
proc_fap_1711240026787011,1711240026787011,42591651154450,2018-01-01,
proc_fap_1711290026788011,1711290026788011,84683481020879,2018-01-01,
proc_fap_1711200026789011,1711200026789011,60746948025107,2018-01-01,
proc_fap_1711250026791011,1711250026791011,09296295005129,2018-01-01,
proc_fap_1711250026792011,1711250026792011,42591651041923,2018-01-01,
proc_fap_1711170026793011,1711170026793011,61198164000917,2018-01-01,
proc_fap_1711200026794011,1711200026794011,60746948026421,2018-01-01,
proc_fap_1711250026795011,1711250026795011,09296295005200,2018-01-01,
proc_fap_1711280026796011,1711280026796011,46127262000112,2018-01-01,
proc_fap_1711240026798011,1711240026798011,42591651153136,2018-01-01,
proc_fap_1711170026799011,1711170026799011,61198164001050,2018-01-01,
proc_fap_1711290026800011,1711290026800011,84683481021255,2018-01-01,
proc_fap_1711200026802011,1711200026802011,60746948027908,2018-01-01,
proc_fap_1711290026804011,1711290026804011,01410577000568,2018-01-01,
proc_fap_1711160026805011,1711160026805011,61198164001131,2018-01-01,
proc_fap_1711200026806011,1711200026806011,60746948028122,2018-01-01,
proc_fap_1711270026803011,1711270026803011,61270369000109,2018-01-01,
proc_fap_1711250026807011,1711250026807011,09296295005390,2018-01-01,
proc_fap_1711290026808011,1711290026808011,00360305152982,2018-01-01,
proc_fap_1711220026488021,1711220026488021,42591651044787,2018-01-01,
proc_fap_1711250026810011,1711250026810011,09296295005471,2018-01-01,
proc_fap_1711230026811011,1711230026811011,60840055000131,2018-01-01,
proc_fap_1711270026812011,1711270026812011,01615814006487,2018-01-01,
proc_fap_1711290026813011,1711290026813011,13179251000127,2018-01-01,
proc_fap_1711200026814011,1711200026814011,60746948028637,2018-01-01,
proc_fap_1711240026815011,1711240026815011,42591651152679,2018-01-01,
proc_fap_1711250026817011,1711250026817011,42591651043381,2018-01-01,
proc_fap_1711290026818011,1711290026818011,84683481031056,2018-01-01,
proc_fap_1711250026819011,1711250026819011,09296295005552,2018-01-01,
proc_fap_1711290026820011,1711290026820011,00360305153016,2018-01-01,
proc_fap_1711210026821011,1711210026821011,60746948028807,2018-01-01,
proc_fap_1711290026816011,1711290026816011,97837181002948,2018-01-01,
proc_fap_1711290026822011,1711290026822011,56139041000541,2018-01-01,
proc_fap_1711220026823011,1711220026823011,84430149000109,2018-01-01,
proc_fap_1711250026824011,1711250026824011,09296295005633,2018-01-01,
proc_fap_1711240026825011,1711240026825011,42591651152598,2018-01-01,
proc_fap_1711130026826011,1711130026826011,78876950000503,2018-01-01,
proc_fap_1711290026827011,1711290026827011,12463689000170,2018-01-01,
proc_fap_1711290026830011,1711290026830011,84683481031218,2018-01-01,
proc_fap_1711250026831011,1711250026831011,09296295005803,2018-01-01,
proc_fap_1711240026832011,1711240026832011,42591651043462,2018-01-01,
proc_fap_1711290026801021,1711290026801021,97837181002433,2018-01-01,
proc_fap_1711200026833011,1711200026833011,60746948029013,2018-01-01,
proc_fap_1711230026361021,1711230026361021,42591651053263,2018-01-01,
proc_fap_1711280026835011,1711280026835011,60723061004287,2018-01-01,
proc_fap_1711250026836011,1711250026836011,09296295005986,2018-01-01,
proc_fap_1711210026837011,1711210026837011,60746948029102,2018-01-01,
proc_fap_1711230026838011,1711230026838011,60840055000484,2018-01-01,
proc_fap_1711250026840011,1711250026840011,09296295006010,2018-01-01,
proc_fap_1711240026841011,1711240026841011,42591651043705,2018-01-01,
proc_fap_1711210026842011,1711210026842011,60746948029285,2018-01-01,
proc_fap_1711250026843011,1711250026843011,09296295006109,2018-01-01,
proc_fap_1711230026434021,1711230026434021,42591651036253,2018-01-01,
proc_fap_1711290026844011,1711290026844011,48785828007131,2018-01-01,
proc_fap_1711210026845011,1711210026845011,60746948029366,2018-01-01,
proc_fap_1711240026846011,1711240026846011,42591651152407,2018-01-01,
proc_fap_1711210026847011,1711210026847011,60746948029528,2018-01-01,
proc_fap_1711250026848011,1711250026848011,09296295006281,2018-01-01,
proc_fap_1711290026849011,1711290026849011,47427653000387,2018-01-01,
proc_fap_1711210026850011,1711210026850011,60746948029870,2018-01-01,
proc_fap_1711240026538021,1711240026538021,42591651042571,2018-01-01,
proc_fap_1711290026851011,1711290026851011,47427653000549,2018-01-01,
proc_fap_1711290026852011,1711290026852011,48785828006836,2018-01-01,
proc_fap_1711280026853011,1711280026853011,33876145002587,2018-01-01,
proc_fap_1711290026854011,1711290026854011,47427653001782,2018-01-01,
proc_fap_1711240026855011,1711240026855011,76549856000182,2018-01-01,
proc_fap_1711290026856011,1711290026856011,47427653003564,2018-01-01,
proc_fap_1711240026857011,1711240026857011,42591651152083,2018-01-01,
proc_fap_1711240026858011,1711240026858011,42591651043896,2018-01-01,
proc_fap_1711250026859011,1711250026859011,09296295006443,2018-01-01,
proc_fap_1711240026860011,1711240026860011,84891233000111,2018-01-01,
proc_fap_1711200026861011,1711200026861011,60746948030100,2018-01-01,
proc_fap_1711290026862011,1711290026862011,47427653003998,2018-01-01,
proc_fap_1711200026863011,1711200026863011,33876145001858,2018-01-01,
proc_fap_1711290026864011,1711290026864011,47427653005699,2018-01-01,
proc_fap_1711290026865011,1711290026865011,00360305164131,2018-01-01,
proc_fap_1711290026866011,1711290026866011,84683481031803,2018-01-01,
proc_fap_1711170026867011,1711170026867011,61198164001301,2018-01-01,
proc_fap_1711290026869011,1711290026869011,04764392000116,2018-01-01,
proc_fap_1711290026868011,1711290026868011,47427653007551,2018-01-01,
proc_fap_1711210026870011,1711210026870011,42591651000658,2018-01-01,
proc_fap_1711250026871011,1711250026871011,09296295006524,2018-01-01,
proc_fap_1711290026873011,1711290026873011,60840055001022,2018-01-01,
proc_fap_1711220026872011,1711220026872011,08162032003200,2018-01-01,
proc_fap_1711200026875011,1711200026875011,60746948030968,2018-01-01,
proc_fap_1711290026874011,1711290026874011,47427653009171,2018-01-01,
proc_fap_1711290026876011,1711290026876011,47427653009252,2018-01-01,
proc_fap_1711240026877011,1711240026877011,42591651151354,2018-01-01,
proc_fap_1711290026878011,1711290026878011,05325515000347,2018-01-01,
proc_fap_1711290026879011,1711290026879011,47427653009333,2018-01-01,
proc_fap_1711170026880011,1711170026880011,61198164001484,2018-01-01,
proc_fap_1711290026881011,1711290026881011,47427653011079,2018-01-01,
proc_fap_1711210026882011,1711210026882011,60746948031859,2018-01-01,
proc_fap_1711250026883011,1711250026883011,09296295006796,2018-01-01,
proc_fap_1711240026884011,1711240026884011,42591651151001,2018-01-01,
proc_fap_1711250026885011,1711250026885011,42591651044000,2018-01-01,
proc_fap_1711280026886011,1711280026886011,61068276003111,2018-01-01,
proc_fap_1711240026887011,1711240026887011,42591651151273,2018-01-01,
proc_fap_1711250026888011,1711250026888011,09296295006958,2018-01-01,
proc_fap_1711290026889011,1711290026889011,00360305218754,2018-01-01,
proc_fap_1711290026890011,1711290026890011,84683481035396,2018-01-01,
proc_fap_1711220026891011,1711220026891011,42591651051724,2018-01-01,
proc_fap_1711290026892011,1711290026892011,07751593000924,2018-01-01,
proc_fap_1711250026893011,1711250026893011,09296295007091,2018-01-01,
proc_fap_1711280026894011,1711280026894011,33876145004105,2018-01-01,
proc_fap_1711210026895011,1711210026895011,60746948032154,2018-01-01,
proc_fap_1711280026321021,1711280026321021,33000167010840,2018-01-01,
proc_fap_1711200026896011,1711200026896011,33876145004288,2018-01-01,
proc_fap_1711240026897011,1711240026897011,42591651018271,2018-01-01,
proc_fap_1711240026899011,1711240026899011,42591651045082,2018-01-01,
proc_fap_1711250026898011,1711250026898011,09296295007172,2018-01-01,
proc_fap_1711290026900011,1711290026900011,61186888000193,2018-01-01,
proc_fap_1711290026901011,1711290026901011,00360305241900,2018-01-01,
proc_fap_1711280026902011,1711280026902011,61068276003200,2018-01-01,
proc_fap_1711200026903011,1711200026903011,60746948032405,2018-01-01,
proc_fap_1711290026905011,1711290026905011,84683481035809,2018-01-01,
proc_fap_1711290026906011,1711290026906011,42591651057927,2018-01-01,
proc_fap_1711170026907011,1711170026907011,61198164001565,2018-01-01,
proc_fap_1711160026908011,1711160026908011,42591651151192,2018-01-01,
proc_fap_1711290026909011,1711290026909011,03858100000141,2018-01-01,
proc_fap_1711210026910011,1711210026910011,60746948033045,2018-01-01,
proc_fap_1711250026911011,1711250026911011,09296295007253,2018-01-01,
proc_fap_1711220026912011,1711220026912011,42591651136479,2018-01-01,
proc_fap_1711210026913011,1711210026913011,60746948033207,2018-01-01,
proc_fap_1711290026914011,1711290026914011,60840055001375,2018-01-01,
proc_fap_1711170026915011,1711170026915011,61198164001646,2018-01-01,
proc_fap_1711220026625021,1711220026625021,08162032003110,2018-01-01,
proc_fap_1711250026917011,1711250026917011,09296295007334,2018-01-01,
proc_fap_1711200026918011,1711200026918011,60746948033398,2018-01-01,
proc_fap_1711280026919011,1711280026919011,33000167014323,2018-01-01,
proc_fap_1711290026920011,1711290026920011,04331164000152,2018-01-01,
proc_fap_1711170026921011,1711170026921011,61198164001727,2018-01-01,
proc_fap_1711250026923011,1711250026923011,09296295007415,2018-01-01,
proc_fap_1711290026924011,1711290026924011,61186888000355,2018-01-01,
proc_fap_1711290026925011,1711290026925011,00360305251964,2018-01-01,
proc_fap_1711280026927011,1711280026927011,61068276013427,2018-01-01,
proc_fap_1711250026929011,1711250026929011,42591651058575,2018-01-01,
proc_fap_1711280026926011,1711280026926011,60723061004368,2018-01-01,
proc_fap_1711240026930011,1711240026930011,42591651045163,2018-01-01,
proc_fap_1711250026931011,1711250026931011,60746948034521,2018-01-01,
proc_fap_1711170026932011,1711170026932011,61198164001999,2018-01-01,
proc_fap_1711280026933011,1711280026933011,33000167015486,2018-01-01,
proc_fap_1711250026934011,1711250026934011,09296295007504,2018-01-01,
proc_fap_1711200026935011,1711200026935011,60746948034793,2018-01-01,
proc_fap_1711290026797021,1711290026797021,00360305374969,2018-01-01,
proc_fap_1711240026936011,1711240026936011,42591651019162,2018-01-01,
proc_fap_1711290026937011,1711290026937011,60840055002347,2018-01-01,
proc_fap_1711250026939011,1711250026939011,09296295007687,2018-01-01,
proc_fap_1711170026940011,1711170026940011,61198164002022,2018-01-01,
proc_fap_1711210026941011,1711210026941011,60746948576847,2018-01-01,
proc_fap_1711290026943011,1711290026943011,07751593000410,2018-01-01,
proc_fap_1711290026938011,1711290026938011,56794084000137,2018-01-01,
proc_fap_1711210026944011,1711210026944011,60746948036060,2018-01-01,
proc_fap_1711290026945011,1711290026945011,05951356000124,2018-01-01,
proc_fap_1711280026946011,1711280026946011,33000167019635,2018-01-01,
proc_fap_1711290026947011,1711290026947011,61186888001670,2018-01-01,
proc_fap_1711250026948011,1711250026948011,60746948036737,2018-01-01,
proc_fap_1711170026949011,1711170026949011,61198164002103,2018-01-01,
proc_fap_1711250026950011,1711250026950011,60746948576928,2018-01-01,
proc_fap_1711220026953011,1711220026953011,60746948036818,2018-01-01,
proc_fap_1711250026956011,1711250026956011,09296295007768,2018-01-01,
proc_fap_1711250026955011,1711250026955011,42591651059202,2018-01-01,
proc_fap_1711240026958011,1711240026958011,42591651144498,2018-01-01,
proc_fap_1711240026959011,1711240026959011,42591651150544,2018-01-01,
proc_fap_1711290026951011,1711290026951011,56794084000803,2018-01-01,
proc_fap_1711210026960011,1711210026960011,60746948036907,2018-01-01,
proc_fap_1711250026964011,1711250026964011,09296295007920,2018-01-01,
proc_fap_1711290026965011,1711290026965011,33000167024558,2018-01-01,
proc_fap_1711290026966011,1711290026966011,61186888001912,2018-01-01,
proc_fap_1711290026961011,1711290026961011,93015006000113,2018-01-01,
proc_fap_1711290026962011,1711290026962011,61693461000181,2018-01-01,
proc_fap_1711290026968011,1711290026968011,60840055003238,2018-01-01,
proc_fap_1711250026969011,1711250026969011,60746948577061,2018-01-01,
proc_fap_1711250026970011,1711250026970011,42591651125515,2018-01-01,
proc_fap_1711240026971011,1711240026971011,42591651045244,2018-01-01,
proc_fap_1711250026973011,1711250026973011,42591651067485,2018-01-01,
proc_fap_1711240026974011,1711240026974011,42591651150200,2018-01-01,
proc_fap_1711250026976011,1711250026976011,09296295008063,2018-01-01,
proc_fap_1711070026977011,1711070026977011,01949444000130,2018-01-01,
proc_fap_1711290026980011,1711290026980011,61186888002056,2018-01-01,
proc_fap_1711290026981011,1711290026981011,54117122000191,2018-01-01,
proc_fap_1711280026982011,1711280026982011,04737552000723,2018-01-01,
proc_fap_1711200026985011,1711200026985011,60746948039914,2018-01-01,
proc_fap_1711250026986011,1711250026986011,60746948577576,2018-01-01,
proc_fap_1711290026987011,1711290026987011,00360305306530,2018-01-01,
proc_fap_1711250026988011,1711250026988011,09296295008144,2018-01-01,
proc_fap_1711250026989011,1711250026989011,42591651140310,2018-01-01,
proc_fap_1711290026990011,1711290026990011,61186888002137,2018-01-01,
proc_fap_1711290026991011,1711290026991011,83740456000115,2018-01-01,
proc_fap_1711200026994011,1711200026994011,60746948040173,2018-01-01,
proc_fap_1711170026995011,1711170026995011,61198164002294,2018-01-01,
proc_fap_1711240026997011,1711240026997011,42591651046135,2018-01-01,
proc_fap_1711290026998011,1711290026998011,84874726000305,2018-01-01,
proc_fap_1711250026999011,1711250026999011,09296295008225,2018-01-01,
proc_fap_1711290027000011,1711290027000011,00360305314800,2018-01-01,
proc_fap_1711290027001011,1711290027001011,33000167081942,2018-01-01,
proc_fap_1711210027002011,1711210027002011,60746948040254,2018-01-01,
proc_fap_1711250027003011,1711250027003011,60746948577908,2018-01-01,
proc_fap_1711290026996011,1711290026996011,93015006000970,2018-01-01,
proc_fap_1711290027004011,1711290027004011,05325515000185,2018-01-01,
proc_fap_1711290027005011,1711290027005011,04737552001452,2018-01-01,
proc_fap_1711250027006011,1711250027006011,42591651125604,2018-01-01,
proc_fap_1711250027008011,1711250027008011,09296295008306,2018-01-01,
proc_fap_1711240026967021,1711240026967021,00141217000111,2018-01-01,
proc_fap_1711170027009011,1711170027009011,61198164002375,2018-01-01,
proc_fap_1711250027010011,1711250027010011,42591651059890,2018-01-01,
proc_fap_1711220027013011,1711220027013011,42591651007822,2018-01-01,
proc_fap_1711210027012011,1711210027012011,60746948040416,2018-01-01,
proc_fap_1711290027014011,1711290027014011,61186888002307,2018-01-01,
proc_fap_1711290027007011,1711290027007011,93015006001438,2018-01-01,
proc_fap_1711200027017011,1711200027017011,60746948040688,2018-01-01,
